Bridges:
(352, 609)
(355, 575)
(355, 684)
(355, 813)
(356, 583)
(357, 880)
(359, 936)
(361, 641)
(362, 916)
(363, 726)
(364, 665)
(365, 977)
(366, 667)
(367, 513)
(370, 379)
(373, 597)
(374, 434)
(374, 793)
(376, 569)
(379, 662)
(380, 520)
(380, 840)
(382, 454)
(383, 543)
(383, 896)
(385, 618)
(388, 877)
(390, 444)
(390, 489)
(392, 431)
(392, 606)
(392, 892)
(393, 416)
(395, 464)
(398, 634)
(399, 864)
(400, 707)
(401, 619)
(403, 688)
(403, 896)
(404, 624)
(406, 806)
(406, 976)
(407, 794)
(407, 826)
(409, 866)
(409, 943)
(411, 707)
(415, 893)
(416, 560)
(417, 478)
(417, 974)
(425, 517)
(426, 569)
(427, 441)
(427, 887)
(432, 637)
(435, 602)
(438, 441)
(439, 954)
(440, 702)
(444, 576)
(449, 631)
(456, 459)
(456, 610)
(459, 951)
(461, 664)
(461, 785)
(463, 651)
(465, 972)
(466, 703)
(467, 504)
(467, 514)
(467, 685)
(471, 892)
(473, 493)
(473, 524)
(474, 588)
(480, 913)
(484, 688)
(489, 833)
(489, 879)
(491, 706)
(493, 968)
(494, 559)
(496, 996)
(497, 535)
(498, 783)
(499, 819)
(501, 708)
(501, 972)
(502, 744)
(503, 668)
(505, 550)
(505, 699)
(507, 708)
(512, 922)
(513, 838)
(514, 572)
(514, 906)
(515, 864)
(516, 861)
(517, 651)
(520, 779)
(520, 962)
(521, 563)
(521, 904)
(521, 911)
(521, 934)
(521, 983)
(526, 723)
(531, 984)
(532, 853)
(534, 565)
(535, 628)
(538, 591)
(541, 617)
(541, 980)
(542, 548)
(549, 629)
(551, 828)
(553, 850)
(556, 688)
(556, 701)
(558, 859)
(561, 710)
(562, 849)
(562, 944)
(562, 958)
(563, 853)
(568, 741)
(573, 590)
(575, 672)
(575, 713)
(577, 603)
(580, 814)
(580, 838)
(582, 870)
(582, 938)
(585, 736)
(586, 755)
(588, 880)
(593, 884)
(598, 612)
(598, 659)
(598, 864)
(598, 878)
(600, 923)
(602, 807)
(602, 910)
(603, 660)
(607, 777)
(607, 788)
(609, 969)
(613, 732)
(615, 833)
(617, 732)
(617, 862)
(618, 754)
(619, 902)
(623, 883)
(623, 898)
(624, 772)
(624, 849)
(625, 655)
(626, 670)
(634, 964)
(636, 850)
(637, 737)
(637, 787)
(644, 647)
(644, 743)
(646, 896)
(647, 790)
(648, 663)
(649, 704)
(649, 897)
(649, 954)
(651, 880)
(652, 720)
(660, 767)
(666, 986)
(671, 877)
(674, 773)
(674, 879)
(675, 689)
(675, 936)
(677, 728)
(678, 795)
(679, 967)
(684, 842)
(686, 884)
(687, 999)
(689, 994)
(692, 863)
(701, 758)
(701, 868)
(703, 727)
(703, 770)
(709, 806)
(713, 932)
(725, 780)
(731, 867)
(732, 921)
(736, 987)
(738, 986)
(739, 830)
(741, 766)
(743, 908)
(747, 849)
(753, 986)
(755, 795)
(762, 810)
(771, 890)
(777, 946)
(780, 784)
(781, 818)
(789, 939)
(790, 970)
(792, 854)
(803, 888)
(805, 991)
(815, 990)
(822, 833)
(828, 960)
(829, 971)
(836, 844)
(852, 907)
(852, 924)
(869, 911)
(871, 882)
(880, 926)
(887, 963)
(888, 921)
(896, 903)
(913, 941)
(927, 993)
(937, 984)
(941, 994)
(943, 996)
(957, 967)
Cut vertices:
[2, 880, 651, 332, 425, 517, 651, 880, 880, 588, 474, 675, 913, 941, 994, 689, 675, 936, 675, 22, 22, 718, 4, 473, 493, 473, 473, 146, 644, 790, 647, 644, 743, 644, 146, 624, 349, 349, 624, 404, 624, 624, 562, 562, 958, 293, 958, 562, 849, 849, 624, 626, 9, 9, 70, 70, 231, 956, 260, 687, 687, 674, 86, 984, 984, 937, 86, 310, 310, 107, 943, 996, 943, 409, 866, 109, 109, 109, 830, 739, 242, 242, 489, 444, 390, 489, 833, 833, 489, 879, 674, 798, 351, 279, 623, 297, 786, 137, 237, 46, 233, 237, 623, 623, 898, 166, 271, 541, 168, 732, 613, 732, 888, 921, 732, 617, 617, 541, 980, 166, 852, 852, 852, 99, 241, 251, 196, 442, 29, 441, 427, 329, 887, 887, 427, 32, 35, 867, 49, 38, 100, 100, 205, 291, 97, 97, 663, 648, 634, 964, 634, 974, 417, 974, 47, 415, 198, 198, 573, 573, 590, 48, 853, 563, 521, 521, 911, 521, 521, 521, 330, 736, 736, 987, 330, 730, 48, 48, 209, 56, 227, 331, 432, 737, 637, 637, 432, 262, 854, 854, 57, 150, 976, 806, 806, 806, 406, 976, 57, 248, 805, 184, 248, 333, 859, 121, 713, 163, 603, 660, 660, 163, 514, 467, 467, 514, 275, 572, 514, 906, 261, 575, 728, 300, 307, 575, 684, 355, 355, 575, 575, 713, 713, 344, 550, 505, 505, 65, 548, 66, 986, 986, 744, 96, 738, 418, 177, 433, 154, 738, 986, 986, 66, 182, 296, 612, 598, 864, 864, 598, 598, 612, 182, 131, 403, 302, 403, 392, 892, 392, 606, 277, 636, 889, 250, 971, 250, 553, 850, 636, 277, 277, 543, 383, 896, 896, 896, 403, 688, 688, 556, 701, 701, 758, 182, 249, 559, 494, 75, 87, 335, 216, 216, 461, 461, 461, 379, 662, 379, 115, 254, 407, 826, 407, 794, 282, 741, 741, 568, 125, 253, 597, 373, 138, 138, 298, 142, 169, 180, 175, 954, 649, 649, 954, 439, 755, 795, 678, 192, 436, 668, 193, 416, 393, 569, 569, 206, 456, 459, 459, 513, 838, 580, 838, 602, 602, 435, 243, 243, 962, 520, 380, 520, 520, 962, 591, 762, 516, 269, 703, 703, 770, 710, 315, 618, 618, 340, 967, 967, 679, 641, 923, 609, 352, 374, 877, 707, 619, 708, 501, 972, 535, 828, 582, 884, 777, 607, 780]
Biconnected components:
[834, 2]
[357, 880]
[463, 651]
[488, 332]
[332, 425]
[425, 517]
[517, 651]
[651, 880]
[926, 880]
[880, 588]
[588, 474]
[232, 675]
[480, 913]
[913, 941]
[941, 994]
[994, 689]
[689, 675]
[359, 936]
[936, 675]
[675, 22]
[714, 22]
[22, 718]
[718, 4]
[285, 473]
[968, 493]
[493, 473]
[524, 473]
[473, 146]
[252, 644]
[970, 790]
[790, 647]
[647, 644]
[908, 743]
[743, 644]
[644, 146]
[179, 624]
[509, 349]
[546, 349]
[349, 624]
[272, 404]
[404, 624]
[772, 624]
[289, 562]
[944, 562]
[266, 958]
[160, 293]
[293, 958]
[958, 562]
[562, 849]
[747, 849]
[849, 624]
[670, 626]
[626, 9]
[752, 9]
[178, 70]
[222, 70]
[70, 231]
[231, 956]
[956, 260]
[260, 687]
[999, 687]
[773, 674]
[447, 86]
[338, 984]
[531, 984]
[984, 937]
[937, 86]
[86, 310]
[749, 310]
[310, 107]
[107, 943]
[496, 996]
[996, 943]
[943, 409]
[409, 866]
[283, 109]
[578, 109]
[978, 109]
[109, 830]
[830, 739]
[242, 739, 866, 212, 242]
[320, 242]
[242, 489]
[576, 444]
[444, 390]
[390, 489]
[615, 833]
[822, 833]
[833, 489]
[489, 879]
[879, 674]
[221, 798]
[201, 351]
[351, 279]
[63, 623]
[764, 297]
[297, 786]
[786, 137]
[137, 237]
[133, 46]
[46, 233]
[233, 237]
[237, 623]
[883, 623]
[623, 898]
[898, 166]
[278, 271]
[271, 541]
[452, 168]
[168, 732]
[124, 613]
[613, 732]
[803, 888]
[888, 921]
[921, 732]
[732, 617]
[862, 617]
[617, 541]
[541, 980]
[980, 166]
[166, 852]
[907, 852]
[924, 852]
[952, 99]
[99, 241]
[241, 251]
[420, 196]
[196, 442]
[832, 29]
[438, 441]
[441, 427]
[544, 329]
[329, 887]
[963, 887]
[887, 427]
[427, 32]
[270, 35]
[731, 867]
[867, 49]
[511, 38]
[67, 100]
[229, 100]
[100, 205]
[205, 291]
[291, 97]
[323, 97]
[97, 663]
[663, 648]
[398, 634]
[319, 964]
[964, 634]
[203, 974]
[478, 417]
[417, 974]
[208, 47]
[893, 415]
[415, 198]
[740, 198]
[198, 573]
[256, 573]
[573, 590]
[590, 48]
[532, 853]
[853, 563]
[563, 521]
[904, 521]
[869, 911]
[911, 521]
[934, 521]
[983, 521]
[521, 330]
[105, 736]
[585, 736]
[736, 987]
[987, 330]
[330, 730]
[730, 48]
[775, 48]
[997, 209]
[209, 56]
[919, 227]
[227, 331]
[331, 432]
[64, 737]
[737, 637]
[787, 637]
[637, 432]
[800, 262]
[262, 854]
[792, 854]
[854, 57]
[721, 150]
[150, 976]
[81, 806]
[183, 806]
[709, 806]
[806, 406]
[406, 976]
[976, 57]
[117, 248]
[991, 805]
[805, 184]
[184, 248]
[248, 333]
[558, 859]
[859, 121]
[121, 713]
[486, 163]
[577, 603]
[603, 660]
[767, 660]
[660, 163]
[163, 514]
[504, 467]
[685, 467]
[467, 514]
[61, 275]
[275, 572]
[572, 514]
[514, 906]
[906, 261]
[261, 575]
[677, 728]
[728, 300]
[300, 307]
[307, 575]
[842, 684]
[684, 355]
[813, 355]
[355, 575]
[672, 575]
[575, 713]
[932, 713]
[713, 344]
[344, 550]
[550, 505]
[699, 505]
[696, 65]
[542, 548]
[548, 66]
[157, 986]
[666, 986]
[502, 744]
[744, 96]
[96, 738]
[337, 418]
[418, 177]
[177, 433]
[433, 154]
[154, 738]
[738, 986]
[753, 986]
[986, 66]
[327, 182]
[148, 296]
[296, 612]
[659, 598]
[399, 864]
[515, 864]
[864, 598]
[878, 598]
[598, 612]
[612, 182]
[128, 131]
[131, 403]
[595, 302]
[302, 403]
[431, 392]
[471, 892]
[892, 392]
[392, 606]
[606, 277]
[122, 636]
[218, 889]
[889, 250]
[829, 971]
[971, 250]
[250, 553]
[553, 850]
[850, 636]
[636, 277]
[900, 277]
[277, 543]
[543, 383]
[383, 896]
[646, 896]
[903, 896]
[896, 403]
[403, 688]
[484, 688]
[688, 556]
[556, 701]
[868, 701]
[701, 758]
[758, 182]
[182, 249]
[149, 559]
[559, 494]
[824, 75]
[654, 87]
[469, 335]
[286, 216]
[715, 216]
[216, 461]
[664, 461]
[785, 461]
[370, 379]
[161, 662]
[662, 379]
[379, 115]
[127, 254]
[254, 407]
[126, 826]
[826, 407]
[407, 794]
[794, 282]
[282, 741]
[766, 741]
[741, 568]
[568, 125]
[210, 253]
[253, 597]
[597, 373]
[620, 138]
[756, 138]
[354, 298]
[451, 142]
[693, 169]
[998, 180]
[682, 175]
[204, 954]
[704, 649]
[897, 649]
[649, 954]
[954, 439]
[586, 755]
[755, 795]
[795, 678]
[678, 192]
[321, 436]
[503, 668]
[668, 193]
[560, 416]
[416, 393]
[376, 569]
[426, 569]
[569, 206]
[610, 456]
[456, 459]
[951, 459]
[367, 513]
[513, 838]
[814, 580]
[580, 838]
[807, 602]
[910, 602]
[602, 435]
[719, 243]
[876, 243]
[267, 962]
[284, 520]
[840, 380]
[380, 520]
[779, 520]
[520, 962]
[538, 591]
[810, 762]
[861, 516]
[985, 269]
[466, 703]
[727, 703]
[703, 770]
[561, 710]
[979, 315]
[385, 618]
[754, 618]
[618, 340]
[340, 967]
[957, 967]
[967, 679]
[361, 641]
[600, 923]
[969, 609]
[609, 352]
[793, 374]
[671, 877]
[411, 707]
[902, 619]
[507, 708]
[708, 501]
[501, 972]
[628, 535]
[960, 828]
[938, 582]
[686, 884]
[946, 777]
[788, 607]
[784, 780]
Connected components:
[0, 750]
[1]
[2, 799, 834]
[3]
[4, 474, 588, 880, 357, 651, 463, 517, 425, 332, 488, 926, 718, 22, 675, 232, 689, 994, 941, 913, 480, 936, 359, 714]
[5, 481]
[6, 146, 473, 285, 493, 968, 524, 644, 252, 647, 790, 970, 743, 908]
[7]
[8]
[9, 624, 179, 349, 509, 546, 404, 272, 772, 849, 562, 289, 944, 958, 266, 293, 160, 747, 626, 670, 752]
[10]
[11, 687, 260, 956, 231, 70, 178, 222, 999]
[12, 674, 773, 879, 489, 242, 212, 866, 409, 943, 107, 310, 86, 447, 937, 984, 338, 531, 749, 996, 496, 739, 830, 109, 283, 578, 978, 320, 390, 444, 576, 833, 615, 822]
[13, 798, 221]
[14, 506]
[15]
[16, 83]
[17]
[18, 279, 351, 201]
[19, 852, 166, 898, 623, 63, 237, 137, 786, 297, 764, 233, 46, 133, 883, 980, 541, 271, 278, 617, 732, 168, 452, 613, 124, 921, 888, 803, 862, 907, 924]
[20]
[21, 914]
[23]
[24, 251, 241, 99, 952]
[25]
[26]
[27]
[28]
[29, 442, 196, 420, 832]
[30]
[31]
[32, 360, 427, 441, 438, 887, 329, 544, 963]
[33]
[34, 308]
[35, 147, 270]
[36]
[37, 931]
[38, 49, 867, 731, 511]
[39]
[40]
[41, 648, 663, 97, 291, 205, 100, 67, 229, 323]
[42, 634, 398, 964, 319]
[43]
[44]
[45, 974, 203, 417, 478]
[47, 165, 208]
[48, 164, 590, 573, 198, 415, 893, 740, 256, 730, 330, 521, 563, 853, 532, 904, 911, 869, 934, 983, 987, 736, 105, 585, 775]
[50]
[51]
[52]
[53, 823]
[54]
[55]
[56, 145, 209, 997]
[57, 432, 331, 227, 919, 637, 737, 64, 787, 854, 262, 800, 792, 976, 150, 721, 406, 806, 81, 183, 709]
[58, 333, 248, 117, 184, 805, 991]
[59, 505, 550, 344, 713, 121, 859, 558, 575, 261, 906, 514, 163, 486, 660, 603, 577, 767, 467, 504, 685, 572, 275, 61, 307, 300, 728, 677, 355, 684, 842, 813, 672, 932, 699]
[60]
[62]
[65, 673, 696]
[66, 217, 548, 542, 986, 157, 666, 738, 96, 744, 502, 154, 433, 177, 418, 337, 753]
[68, 387]
[69, 249, 182, 327, 612, 296, 148, 598, 659, 864, 399, 515, 878, 758, 701, 556, 688, 403, 131, 128, 302, 595, 896, 383, 543, 277, 606, 392, 431, 892, 471, 636, 122, 850, 553, 250, 889, 218, 971, 829, 900, 646, 903, 484, 868]
[71, 942]
[72]
[73]
[74]
[75, 494, 559, 149, 824]
[76, 378]
[77, 174]
[78]
[79]
[80]
[82, 801]
[84, 87, 654]
[85, 335, 469]
[88]
[89]
[90, 311]
[91]
[92]
[93]
[94]
[95]
[98]
[101, 405]
[102]
[103, 199]
[104]
[106, 885]
[108]
[110]
[111, 461, 216, 286, 715, 664, 785]
[112]
[113, 281]
[114, 287]
[115, 214, 379, 370, 662, 161]
[116, 468]
[118]
[119]
[120]
[123]
[125, 274, 568, 741, 282, 794, 407, 254, 127, 826, 126, 766]
[129]
[130]
[132, 428]
[134]
[135, 228]
[136]
[138, 373, 597, 253, 210, 620, 756]
[139, 239]
[140]
[141]
[142, 298, 354, 451]
[143, 188]
[144]
[151]
[152]
[153]
[155]
[156]
[158]
[159]
[162]
[167, 533]
[169, 402, 693]
[170]
[171, 697]
[172]
[173]
[175, 180, 998, 682]
[176]
[181]
[185, 439, 954, 204, 649, 704, 897]
[186]
[187]
[189]
[190]
[191, 537]
[192, 437, 678, 795, 755, 586]
[193, 436, 321, 668, 503]
[194, 848]
[195, 443]
[197]
[200]
[202]
[206, 393, 416, 560, 569, 376, 426]
[207, 314]
[211]
[213, 459, 456, 610, 951]
[215, 746]
[219, 837]
[220]
[223]
[224]
[225]
[226]
[230, 334]
[234]
[235, 838, 513, 367, 580, 814]
[236]
[238]
[240]
[243, 435, 602, 807, 910, 719, 876]
[244]
[245]
[246, 858]
[247]
[255, 962, 267, 520, 284, 380, 840, 779]
[257, 591, 538]
[258, 929]
[259]
[263, 268]
[264, 762, 810]
[265]
[269, 516, 861, 985]
[273]
[276, 676]
[280]
[288, 770, 703, 466, 727]
[290]
[292]
[294, 592]
[295]
[299]
[301, 729]
[303]
[304, 325]
[305]
[306]
[309]
[312]
[313]
[315, 710, 561, 979]
[316]
[317]
[318, 679, 967, 340, 618, 385, 754, 957]
[322]
[324]
[326]
[328]
[336]
[339, 641, 361]
[341]
[342, 923, 600]
[343]
[345]
[346]
[347, 973]
[348, 769]
[350]
[352, 423, 609, 969]
[353]
[356, 583]
[358]
[362, 916]
[363, 726]
[364, 665]
[365, 977]
[366, 667]
[368]
[369]
[371]
[372]
[374, 434, 793]
[375]
[377]
[381]
[382, 454]
[384]
[386]
[388, 877, 671]
[389]
[391]
[394]
[395, 464]
[396]
[397]
[400, 707, 411]
[401, 619, 902]
[408]
[410]
[412]
[413]
[414]
[419]
[421]
[422]
[424]
[429]
[430]
[440, 702]
[445]
[446]
[448]
[449, 631]
[450]
[453]
[455]
[457]
[458]
[460]
[462]
[465, 972, 501, 708, 507]
[470]
[472]
[475]
[476]
[477]
[479]
[482]
[483]
[485]
[487]
[490]
[491, 706]
[492]
[495]
[497, 535, 628]
[498, 783]
[499, 819]
[500]
[508]
[510]
[512, 922]
[518]
[519]
[522]
[523]
[525]
[526, 723]
[527]
[528]
[529]
[530]
[534, 565]
[536]
[539]
[540]
[545]
[547]
[549, 629]
[551, 828, 960]
[552]
[554]
[555]
[557]
[564]
[566]
[567]
[570]
[571]
[574]
[579]
[581]
[582, 870, 938]
[584]
[587]
[589]
[593, 884, 686]
[594]
[596]
[599]
[601]
[604]
[605]
[607, 777, 946, 788]
[608]
[611]
[614]
[616]
[621]
[622]
[625, 655]
[627]
[630]
[632]
[633]
[635]
[638]
[639]
[640]
[642]
[643]
[645]
[650]
[652, 720]
[653]
[656]
[657]
[658]
[661]
[669]
[680]
[681]
[683]
[690]
[691]
[692, 863]
[694]
[695]
[698]
[700]
[705]
[711]
[712]
[716]
[717]
[722]
[724]
[725, 780, 784]
[733]
[734]
[735]
[742]
[745]
[748]
[751]
[757]
[759]
[760]
[761]
[763]
[765]
[768]
[771, 890]
[774]
[776]
[778]
[781, 818]
[782]
[789, 939]
[791]
[796]
[797]
[802]
[804]
[808]
[809]
[811]
[812]
[815, 990]
[816]
[817]
[820]
[821]
[825]
[827]
[831]
[835]
[836, 844]
[839]
[841]
[843]
[845]
[846]
[847]
[851]
[855]
[856]
[857]
[860]
[865]
[871, 882]
[872]
[873]
[874]
[875]
[881]
[886]
[891]
[894]
[895]
[899]
[901]
[905]
[909]
[912]
[915]
[917]
[918]
[920]
[925]
[927, 993]
[928]
[930]
[933]
[935]
[940]
[945]
[947]
[948]
[949]
[950]
[953]
[955]
[959]
[961]
[965]
[966]
[975]
[981]
[982]
[988]
[989]
[992]
[995]
