Graph is bipartite
Count of matching: 492
(280, 372)
(30, 300)
(68, 129)
(476, 530)
(132, 219)
(123, 244)
(87, 605)
(191, 415)
(309, 573)
(543, 732)
(526, 962)
(74, 271)
(92, 405)
(601, 679)
(192, 813)
(267, 284)
(266, 944)
(706, 740)
(548, 693)
(75, 846)
(430, 881)
(222, 617)
(199, 451)
(365, 404)
(570, 874)
(705, 836)
(361, 561)
(495, 587)
(494, 694)
(626, 675)
(169, 912)
(359, 762)
(133, 837)
(248, 287)
(218, 793)
(186, 583)
(351, 916)
(316, 522)
(22, 322)
(40, 866)
(163, 325)
(669, 817)
(279, 765)
(98, 991)
(81, 508)
(29, 739)
(224, 286)
(27, 954)
(333, 592)
(343, 633)
(247, 418)
(177, 676)
(171, 896)
(503, 769)
(342, 819)
(598, 742)
(717, 854)
(282, 393)
(143, 207)
(50, 254)
(610, 860)
(10, 164)
(629, 829)
(480, 556)
(597, 908)
(577, 851)
(285, 562)
(82, 310)
(137, 882)
(228, 943)
(569, 589)
(572, 687)
(25, 471)
(43, 873)
(138, 259)
(153, 782)
(151, 448)
(424, 445)
(538, 714)
(292, 422)
(121, 709)
(623, 951)
(425, 680)
(11, 428)
(67, 329)
(630, 833)
(275, 596)
(237, 731)
(243, 634)
(57, 553)
(41, 774)
(327, 395)
(134, 258)
(89, 112)
(781, 849)
(241, 737)
(294, 941)
(118, 544)
(369, 407)
(334, 812)
(593, 637)
(656, 783)
(211, 217)
(364, 568)
(394, 489)
(414, 475)
(465, 492)
(655, 827)
(664, 972)
(677, 982)
(724, 767)
(809, 890)
(889, 899)
